ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),Demand_Ratio,Peak_Demand
HXP,Strokeskills 6pm - 7pm,6/22/2018,18:00:00,10,10,2999,1,1
HXP,Strokeskills 6pm - 7pm,6/29/2018,18:00:00,10,8,2999,0.8,1
HXP,Studio Cyc 1.10 - 2.00pm,6/1/2018,13:10:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 1.10 - 2.00pm,6/8/2018,13:10:00,27,21,1999,0.777777778,1
HXP,Studio Cyc 1.10 - 2.00pm,6/15/2018,13:10:00,27,21,1999,0.777777778,1
HXP,Studio Cyc 1.10 - 2.00pm,6/22/2018,13:10:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 1.10 - 2.00pm,6/29/2018,13:10:00,27,21,1999,0.777777778,1
HXP,Studio Cyc 4.20-5.10pm,6/6/2018,16:20:00,27,24,1999,0.888888889,1
HXP,Studio Cyc 4.20-5.10pm,6/13/2018,16:20:00,27,17,1999,0.62962963,0
HXP,Studio Cyc 4.20-5.10pm,6/20/2018,16:20:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 4.20-5.10pm,6/27/2018,16:20:00,27,22,1999,0.814814815,1
HXP,Studio Cyc 5.00-5.50pm,6/5/2018,17:00:00,27,27,1999,1,1
HXP,Studio Cyc 5.00-5.50pm,6/7/2018,17:00:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 5.00-5.50pm,6/12/2018,17:00:00,27,20,1999,0.740740741,0
HXP,Studio Cyc 5.00-5.50pm,6/14/2018,17:00:00,27,10,1999,0.37037037,0
HXP,Studio Cyc 5.00-5.50pm,6/19/2018,17:00:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 5.00-5.50pm,6/21/2018,17:00:00,27,20,1999,0.740740741,0
HXP,Studio Cyc 5.00-5.50pm,6/26/2018,17:00:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 5.00-5.50pm,6/28/2018,17:00:00,27,24,1999,0.888888889,1
HXP,Studio Cyc 5.10-6.00pm,6/1/2018,17:10:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 5.10-6.00pm,6/8/2018,17:10:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 5.10-6.00pm,6/15/2018,17:10:00,27,27,1999,1,1
HXP,Studio Cyc 5.10-6.00pm,6/22/2018,17:10:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 5.10-6.00pm,6/29/2018,17:10:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 5.20-6.10pm,6/4/2018,17:20:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 5.20-6.10pm,6/6/2018,17:20:00,27,22,1999,0.814814815,1
HXP,Studio Cyc 5.20-6.10pm,6/11/2018,17:20:00,27,24,1999,0.888888889,1
HXP,Studio Cyc 5.20-6.10pm,6/13/2018,17:20:00,27,18,1999,0.666666667,0
HXP,Studio Cyc 5.20-6.10pm,6/18/2018,17:20:00,27,21,1999,0.777777778,1
HXP,Studio Cyc 5.20-6.10pm,6/20/2018,17:20:00,27,24,1999,0.888888889,1
HXP,Studio Cyc 5.20-6.10pm,6/25/2018,17:20:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 5.20-6.10pm,6/27/2018,17:20:00,27,20,1999,0.740740741,0
HXP,Studio Cyc 5.55-6.45pm,6/7/2018,17:55:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 5.55-6.45pm,6/14/2018,17:55:00,27,17,1999,0.62962963,0
HXP,Studio Cyc 5.55-6.45pm,6/21/2018,17:55:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 5.55-6.45pm,6/28/2018,17:55:00,27,14,1999,0.518518519,0
HXP,Studio Cyc 6.10-7.00pm,6/1/2018,18:10:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 6.10-7.00pm,6/8/2018,18:10:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 6.10-7.00pm,6/15/2018,18:10:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 6.10-7.00pm,6/22/2018,18:10:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 6.10-7.00pm,6/29/2018,18:10:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 6.15-7.05pm,6/4/2018,18:15:00,27,27,1999,1,1
HXP,Studio Cyc 6.15-7.05pm,6/11/2018,18:15:00,27,22,1999,0.814814815,1
HXP,Studio Cyc 6.15-7.05pm,6/18/2018,18:15:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 6.15-7.05pm,6/25/2018,18:15:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 7.00-7.50pm,6/7/2018,19:00:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 7.00-7.50pm,6/14/2018,19:00:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 7.00-7.50pm,6/21/2018,19:00:00,27,21,1999,0.777777778,1
HXP,Studio Cyc 7.00-7.50pm,6/28/2018,19:00:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 7.05-7.55am,6/4/2018,7:05:00,27,7,1999,0.259259259,0
HXP,Studio Cyc 7.05-7.55am,6/6/2018,7:05:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 7.05-7.55am,6/11/2018,7:05:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 7.05-7.55am,6/13/2018,7:05:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 7.05-7.55am,6/18/2018,7:05:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 7.05-7.55am,6/20/2018,7:05:00,27,10,1999,0.37037037,0
HXP,Studio Cyc 7.05-7.55am,6/25/2018,7:05:00,27,13,1999,0.481481481,0
HXP,Studio Cyc 7.05-7.55am,6/27/2018,7:05:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 7.30-8.20pm,6/5/2018,19:30:00,27,22,1999,0.814814815,1
HXP,Studio Cyc 7.30-8.20pm,6/12/2018,19:30:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 7.30-8.20pm,6/19/2018,19:30:00,27,17,1999,0.62962963,0
HXP,Studio Cyc 7.30-8.20pm,6/26/2018,19:30:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 8.00-8.50am,6/2/2018,8:00:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 8.00-8.50am,6/9/2018,8:00:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 8.00-8.50am,6/16/2018,8:00:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 8.00-8.50am,6/23/2018,8:00:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 8.00-8.50am,6/30/2018,8:00:00,27,27,1999,1,1
HXP,Studio Cyc 8.00-8.50pm,6/7/2018,20:00:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 8.00-8.50pm,6/14/2018,20:00:00,27,24,1999,0.888888889,1
HXP,Studio Cyc 8.00-8.50pm,6/21/2018,20:00:00,27,18,1999,0.666666667,0
HXP,Studio Cyc 8.00-8.50pm,6/28/2018,20:00:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 8.50-9.40am,6/2/2018,8:50:00,27,22,1999,0.814814815,1
HXP,Studio Cyc 8.50-9.40am,6/9/2018,8:50:00,27,16,1999,0.592592593,0
HXP,Studio Cyc 8.50-9.40am,6/16/2018,8:50:00,27,22,1999,0.814814815,1
HXP,Studio Cyc 8.50-9.40am,6/23/2018,8:50:00,27,17,1999,0.62962963,0
HXP,Studio Cyc 8.50-9.40am,6/30/2018,8:50:00,27,18,1999,0.666666667,0
HXP,Studio Cyc 9.05 -9.55am,6/3/2018,9:00:00,27,27,1999,1,1
HXP,Studio Cyc 9.05 -9.55am,6/10/2018,9:00:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 9.05 -9.55am,6/17/2018,9:00:00,27,26,1999,0.962962963,1
HXP,Studio Cyc 9.05 -9.55am,6/24/2018,9:00:00,27,20,1999,0.740740741,0
HXP,Studio Cyc 10.00 -10.50am,6/3/2018,10:00:00,27,27,1999,1,1
HXP,Studio Cyc 10.00 -10.50am,6/10/2018,10:00:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 10.00 -10.50am,6/17/2018,10:00:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 10.00 -10.50am,6/24/2018,10:00:00,27,20,1999,0.740740741,0
HXP,Studio Cyc 10.00-10.50am,6/7/2018,10:00:00,27,25,1999,0.925925926,1
HXP,Studio Cyc 10.00-10.50am,6/14/2018,10:00:00,27,20,1999,0.740740741,0
HXP,Studio Cyc 10.00-10.50am,6/21/2018,10:00:00,27,23,1999,0.851851852,1
HXP,Studio Cyc 10.00-10.50am,6/28/2018,10:00:00,27,24,1999,0.888888889,1
HXP,Studio Cyc 11.30 - 12.20,6/4/2018,11:30:00,27,10,1999,0.37037037,0
HXP,Studio Cyc 11.30 - 12.20,6/11/2018,11:30:00,27,18,1999,0.666666667,0
HXP,Studio Cyc 11.30 - 12.20,6/18/2018,11:30:00,27,18,1999,0.666666667,0
HXP,Studio Cyc 11.30 - 12.20,6/25/2018,11:30:00,27,21,1999,0.777777778,1
HXP,Studio Cyc 12.10-1.00pm,6/6/2018,12:10:00,27,13,1999,0.481481481,0
HXP,Studio Cyc 12.10-1.00pm,6/13/2018,12:10:00,27,11,1999,0.407407407,0
HXP,Studio Cyc 12.10-1.00pm,6/20/2018,12:10:00,27,19,1999,0.703703704,0
HXP,Studio Cyc 12.10-1.00pm,6/27/2018,12:10:00,27,17,1999,0.62962963,0
HXP,Studio Cyc 12.30-1.20pm,6/4/2018,12:30:00,27,10,1999,0.37037037,0
HXP,Studio Cyc 12.30-1.20pm,6/11/2018,12:30:00,27,11,1999,0.407407407,0
HXP,Studio Cyc 12.30-1.20pm,6/18/2018,12:30:00,27,15,1999,0.555555556,0
HXP,Studio Cyc 12.30-1.20pm,6/25/2018,12:30:00,27,13,1999,0.481481481,0
HXP,Studio Cycling 7.05 -7.55,6/5/2018,7:05:00,27,10,1999,0.37037037,0
HXP,Studio Cycling 7.05 -7.55,6/12/2018,7:05:00,27,10,1999,0.37037037,0
HXP,Studio Cycling 7.05 -7.55,6/19/2018,7:05:00,27,9,1999,0.333333333,0
HXP,Studio Cycling 7.05 -7.55,6/26/2018,7:05:00,27,13,1999,0.481481481,0
HXP,Swimfit 6.30 -7.30pm,6/4/2018,18:30:00,15,10,1499,0.666666667,0
HXP,Swimfit 6.30 -7.30pm,6/11/2018,18:30:00,15,14,1499,0.933333333,1
HXP,Swimfit 6.30 -7.30pm,6/18/2018,18:30:00,15,10,1499,0.666666667,0
HXP,Swimfit 6.30 -7.30pm,6/25/2018,18:30:00,15,12,1499,0.8,1
HXP,Swimfit 6.30-7.30am,6/4/2018,6:30:00,15,5,1499,0.333333333,0
HXP,Swimfit 6.30-7.30am,6/11/2018,6:30:00,15,7,1499,0.466666667,0
HXP,Swimfit 6.30-7.30am,6/18/2018,6:30:00,15,10,1499,0.666666667,0
HXP,Swimfit 6.30-7.30am,6/25/2018,6:30:00,15,12,1499,0.8,1
HXP,Swimfit 6.30am -7.30am,6/6/2018,6:30:00,15,9,1499,0.6,0
HXP,Swimfit 6.30am -7.30am,6/13/2018,6:30:00,15,13,1499,0.866666667,1
HXP,Swimfit 6.30am -7.30am,6/20/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 6.30am -7.30am,6/27/2018,6:30:00,15,15,1499,1,1
HXP,Swimfit 7pm - 8pm,6/1/2018,19:00:00,15,8,1499,0.533333333,0
HXP,Swimfit 7pm - 8pm,6/8/2018,19:00:00,15,14,1499,0.933333333,1
HXP,Swimfit 7pm - 8pm,6/15/2018,19:00:00,15,12,1499,0.8,1
HXP,Swimfit 7pm - 8pm,6/22/2018,19:00:00,15,10,1499,0.666666667,0
HXP,Swimfit 7pm - 8pm,6/29/2018,19:00:00,15,13,1499,0.866666667,1
HXP,Tai-Chi  12 -1pm,6/7/2018,12:00:00,25,9,3999,0.36,0
HXP,Tai-Chi  12 -1pm,6/14/2018,12:00:00,25,7,3999,0.28,0
HXP,Tai-Chi  12 -1pm,6/21/2018,12:00:00,25,10,3999,0.4,0
HXP,Tai-Chi  12 -1pm,6/28/2018,12:00:00,25,5,3999,0.2,0
HXP,Zumba 6.15-7.15pm,6/5/2018,18:15:00,25,21,1299,0.84,1
HXP,Zumba 6.15-7.15pm,6/12/2018,18:15:00,25,24,1299,0.96,1
HXP,Zumba 6.15-7.15pm,6/19/2018,18:15:00,25,24,1299,0.96,1
HXP,Zumba 6.15-7.15pm,6/26/2018,18:15:00,25,22,1299,0.88,1
HXP,Zumba 10.00-10.50.Am,6/2/2018,10:00:00,25,23,1299,0.92,1
HXP,Zumba 10.00-10.50.Am,6/9/2018,10:00:00,25,23,1299,0.92,1
HXP,Zumba 10.00-10.50.Am,6/16/2018,10:00:00,25,22,1299,0.88,1
HXP,Zumba 10.00-10.50.Am,6/23/2018,10:00:00,25,24,1299,0.96,1
HXP,Zumba 10.00-10.50.Am,6/30/2018,10:00:00,25,18,1299,0.72,0
NBL,20-20-20 9.30-10.30am,6/5/2018,9:30:00,60,29,499,0.483333333,0
NBL,20-20-20 9.30-10.30am,6/12/2018,9:30:00,60,34,499,0.566666667,0
NBL,20-20-20 9.30-10.30am,6/19/2018,9:30:00,60,19,499,0.316666667,0
NBL,20-20-20 9.30-10.30am,6/26/2018,9:30:00,60,23,499,0.383333333,0
NBL,20:20:20 9.30-10.30am,6/7/2018,9:30:00,60,17,499,0.283333333,0
NBL,20:20:20 9.30-10.30am,6/14/2018,9:30:00,60,14,499,0.233333333,0
NBL,20:20:20 9.30-10.30am,6/21/2018,9:30:00,60,13,499,0.216666667,0
NBL,20:20:20 9.30-10.30am,6/28/2018,9:30:00,60,15,499,0.25,0
NBL,B L T Antenatal Mums,6/20/2018,9:45:00,40,1,1499,0.025,0
NBL,B L T Chair Based,6/7/2018,12:40:00,50,10,1499,0.2,0
NBL,B L T Exercise,6/12/2018,11:00:00,40,1,1499,0.025,0
NBL,Barre Pilates   12-1pm,6/2/2018,12:00:00,60,15,2999,0.25,0
NBL,Barre Pilates   12-1pm,6/9/2018,12:00:00,60,14,2999,0.233333333,0
NBL,Barre Pilates   12-1pm,6/16/2018,12:00:00,60,9,2999,0.15,0
NBL,Barre Pilates   12-1pm,6/23/2018,12:00:00,60,11,2999,0.183333333,0
NBL,Barre Pilates   12-1pm,6/30/2018,12:00:00,60,9,2999,0.15,0
NBL,Body Combat 5.30-6.30pm,6/7/2018,17:30:00,60,16,1499,0.266666667,0
NBL,Body Combat 5.30-6.30pm,6/14/2018,17:30:00,60,18,1499,0.3,0
NBL,Body Combat 5.30-6.30pm,6/21/2018,17:30:00,60,16,1499,0.266666667,0
NBL,Body Combat 5.30-6.30pm,6/28/2018,17:30:00,60,11,1499,0.183333333,0
NBL,Body Combat 6.45-7.45pm,6/4/2018,18:45:00,60,10,1499,0.166666667,0
NBL,Body Combat 6.45-7.45pm,6/11/2018,18:45:00,60,14,1499,0.233333333,0
NBL,Body Combat 6.45-7.45pm,6/18/2018,18:45:00,60,22,1499,0.366666667,0
NBL,Body Cond 5.45-6.45pm,6/13/2018,17:45:00,60,19,1299,0.316666667,0
NBL,Body Cond 5.45-6.45pm,6/20/2018,17:45:00,60,15,1299,0.25,0
NBL,Body Cond 5.45-6.45pm,6/27/2018,17:45:00,60,10,1299,0.166666667,0
NBL,Body Cond 6.30-7.30pm,6/5/2018,18:30:00,60,27,1299,0.45,0
NBL,Body Cond 6.30-7.30pm,6/12/2018,18:30:00,60,36,1299,0.6,0
NBL,Body Cond 6.30-7.30pm,6/19/2018,18:30:00,60,19,1299,0.316666667,0
NBL,Body Cond 6.30-7.30pm,6/26/2018,18:30:00,60,19,1299,0.316666667,0
NBL,Body Cond 12.45-1.45pm,6/1/2018,12:45:00,60,5,1299,0.083333333,0
NBL,Body Cond 12.45-1.45pm,6/8/2018,12:45:00,60,6,1299,0.1,0
NBL,Body Cond 12.45-1.45pm,6/15/2018,12:45:00,60,9,1299,0.15,0
NBL,Body Cond 12.45-1.45pm,6/22/2018,12:45:00,60,5,1299,0.083333333,0
NBL,Body Cond 12.45-1.45pm,6/29/2018,12:45:00,60,3,1299,0.05,0
NBL,Body Cond 1745-1845,6/6/2018,17:45:00,60,11,1299,0.183333333,0
NBL,Body Pump  5.45-6.45pm,6/4/2018,17:45:00,60,35,1999,0.583333333,0
NBL,Body Pump  5.45-6.45pm,6/11/2018,17:45:00,60,38,1999,0.633333333,0
NBL,Body Pump  5.45-6.45pm,6/18/2018,17:45:00,60,30,1999,0.5,0
NBL,Body Pump  5.45-6.45pm,6/25/2018,17:45:00,60,28,1999,0.466666667,0
NBL,Body Pump 8.00-9.00pm,6/7/2018,20:00:00,60,21,1999,0.35,0
NBL,Body Pump 8.00-9.00pm,6/14/2018,20:00:00,60,30,1999,0.5,0
NBL,Body Pump 8.00-9.00pm,6/21/2018,20:00:00,60,20,1999,0.333333333,0
NBL,Body Pump 8.00-9.00pm,6/28/2018,20:00:00,60,7,1999,0.116666667,0
NBL,Body Pump 9.00-10.00am,6/2/2018,9:00:00,60,20,1999,0.333333333,0
NBL,Body Pump 9.00-10.00am,6/9/2018,9:00:00,60,22,1999,0.366666667,0
NBL,Body Pump 9.00-10.00am,6/16/2018,9:00:00,60,17,1999,0.283333333,0
NBL,Body Pump 9.00-10.00am,6/23/2018,9:00:00,60,30,1999,0.5,0
NBL,Body Pump 9.00-10.00am,6/30/2018,9:00:00,60,26,1999,0.433333333,0
NBL,Body Pump 12.30-1.30pm,6/7/2018,12:30:00,60,12,1999,0.2,0
NBL,Body Pump 12.30-1.30pm,6/14/2018,12:30:00,60,11,1999,0.183333333,0
NBL,Body Pump 12.30-1.30pm,6/21/2018,12:30:00,60,6,1999,0.1,0
NBL,Body Pump 12.30-1.30pm,6/28/2018,12:30:00,60,11,1999,0.183333333,0
NBL,Chair Based Exercise,6/14/2018,13:00:00,50,3,1999,0.06,0
NBL,Chair Based Exercise,6/28/2018,13:00:00,50,5,1999,0.1,0
NBL,Circuits 8.00-9.00pm Edit,6/4/2018,20:00:00,60,14,2999,0.233333333,0
NBL,Circuits 8.00-9.00pm Edit,6/11/2018,20:00:00,60,13,2999,0.216666667,0
NBL,Circuits 8.00-9.00pm Edit,6/18/2018,20:00:00,60,17,2999,0.283333333,0
NBL,Circuits 8.00-9.00pm Edit,6/25/2018,20:00:00,60,9,2999,0.15,0
NBL,Gentle Keep Fit 11-12pm,6/4/2018,11:00:00,60,11,999,0.183333333,0
NBL,Gentle Keep Fit 11-12pm,6/11/2018,11:00:00,60,28,999,0.466666667,0
NBL,Gentle Keep Fit 11-12pm,6/18/2018,11:00:00,60,31,999,0.516666667,0
NBL,Gentle Keep Fit 11-12pm,6/25/2018,11:00:00,60,30,999,0.5,0
NBL,Gentlekeepfit 10.30-11.30,6/7/2018,10:30:00,60,22,999,0.366666667,0
NBL,Gentlekeepfit 10.30-11.30,6/14/2018,10:30:00,60,22,999,0.366666667,0
NBL,Gentlekeepfit 10.30-11.30,6/21/2018,10:30:00,60,14,999,0.233333333,0
NBL,Gentlekeepfit 10.30-11.30,6/28/2018,10:30:00,60,10,999,0.166666667,0
NBL,Jnr Gym Ind 3.30-5.00pm,6/1/2018,15:30:00,2,1,2999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,6/6/2018,15:30:00,2,1,2999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,6/8/2018,15:30:00,2,1,2999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,6/15/2018,15:30:00,2,1,2999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,6/20/2018,15:30:00,2,1,2999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,6/25/2018,15:30:00,2,1,2999,0.5,0
NBL,Line Dance 10.45-11.45am,6/5/2018,10:45:00,70,45,1499,0.642857143,0
NBL,Line Dance 10.45-11.45am,6/12/2018,10:45:00,70,49,1499,0.7,0
NBL,Line Dance 10.45-11.45am,6/19/2018,10:45:00,70,52,1499,0.742857143,0
NBL,Line Dance 10.45-11.45am,6/26/2018,10:45:00,70,46,1499,0.657142857,0
NBL,Line Dance 11.45-12.45pm,6/5/2018,11:45:00,70,19,1499,0.271428571,0
NBL,Line Dance 11.45-12.45pm,6/12/2018,11:45:00,70,23,1499,0.328571429,0
NBL,Line Dance 11.45-12.45pm,6/19/2018,11:45:00,70,26,1499,0.371428571,0
NBL,Line Dance 11.45-12.45pm,6/26/2018,11:45:00,70,26,1499,0.371428571,0
NBL,Line Dancing  11-12.30pm,6/1/2018,11:00:00,70,11,1499,0.157142857,0
NBL,Line Dancing  11-12.30pm,6/8/2018,11:00:00,70,16,1499,0.228571429,0
NBL,Line Dancing  11-12.30pm,6/15/2018,11:00:00,70,21,1499,0.3,0
NBL,Line Dancing  11-12.30pm,6/22/2018,11:00:00,70,17,1499,0.242857143,0
NBL,Line Dancing  11-12.30pm,6/29/2018,11:00:00,70,15,1499,0.214285714,0
NBL,Nice & Easy 9.15-10.15am,6/6/2018,9:15:00,60,20,999,0.333333333,0
NBL,Nice & Easy 9.15-10.15am,6/13/2018,9:15:00,60,19,999,0.316666667,0
NBL,Nice & Easy 9.15-10.15am,6/20/2018,9:15:00,60,13,999,0.216666667,0
NBL,Nice & Easy 9.15-10.15am,6/27/2018,9:15:00,60,18,999,0.3,0
NBL,Nice & Easy 10.00-10.45am,6/5/2018,10:00:00,40,19,999,0.475,0
NBL,Nice & Easy 10.00-10.45am,6/12/2018,10:00:00,40,17,999,0.425,0
NBL,Nice & Easy 10.00-10.45am,6/19/2018,10:00:00,40,18,999,0.45,0
NBL,Nice & Easy 10.00-10.45am,6/26/2018,10:00:00,40,15,999,0.375,0
NBL,Nice & Easy 11.30-12.30pm,6/7/2018,11:30:00,60,11,999,0.183333333,0
NBL,Nice & Easy 11.30-12.30pm,6/14/2018,11:30:00,60,15,999,0.25,0
NBL,Nice & Easy 11.30-12.30pm,6/21/2018,11:30:00,60,15,999,0.25,0
NBL,Nice & Easy 11.30-12.30pm,6/28/2018,11:30:00,60,6,999,0.1,0
NBL,Pilates 1.45-2.45pm,6/5/2018,13:45:00,60,38,2999,0.633333333,0
NBL,Pilates 1.45-2.45pm,6/12/2018,13:45:00,60,39,2999,0.65,0
NBL,Pilates 1.45-2.45pm,6/19/2018,13:45:00,60,32,2999,0.533333333,0
NBL,Pilates 1.45-2.45pm,6/26/2018,13:45:00,60,34,2999,0.566666667,0
NBL,Pilates 5.00-5.45pm,6/6/2018,17:00:00,60,20,2999,0.333333333,0
NBL,Pilates 5.00-5.45pm,6/13/2018,17:00:00,60,25,2999,0.416666667,0
NBL,Pilates 5.00-5.45pm,6/20/2018,17:00:00,60,23,2999,0.383333333,0
NBL,Pilates 5.00-5.45pm,6/27/2018,17:00:00,60,22,2999,0.366666667,0
NBL,Pilates 6.45-7.45pm,6/7/2018,18:45:00,60,29,2999,0.483333333,0
NBL,Pilates 6.45-7.45pm,6/14/2018,18:45:00,60,20,2999,0.333333333,0
NBL,Pilates 6.45-7.45pm,6/21/2018,18:45:00,60,27,2999,0.45,0
NBL,Pilates 6.45-7.45pm,6/28/2018,18:45:00,60,19,2999,0.316666667,0
NBL,Pilates 10.00-11.00am,6/1/2018,10:00:00,60,22,2999,0.366666667,0
NBL,Pilates 10.00-11.00am,6/8/2018,10:00:00,60,22,2999,0.366666667,0
NBL,Pilates 10.00-11.00am,6/15/2018,10:00:00,60,21,2999,0.35,0
NBL,Pilates 10.00-11.00am,6/22/2018,10:00:00,60,22,2999,0.366666667,0
NBL,Pilates 10.00-11.00am,6/29/2018,10:00:00,60,15,2999,0.25,0
NBL,Pilates 14:45- 15:45,6/7/2018,14:45:00,60,8,2999,0.133333333,0
NBL,Pilates 14:45- 15:45,6/14/2018,14:45:00,60,20,2999,0.333333333,0
NBL,Pilates 14:45- 15:45,6/21/2018,14:45:00,60,11,2999,0.183333333,0
NBL,Pilates 14:45- 15:45,6/28/2018,14:45:00,60,12,2999,0.2,0
NBL,Power Yoga 10.00-11.00am,6/4/2018,10:00:00,70,10,2499,0.142857143,0
NBL,Power Yoga 10.00-11.00am,6/11/2018,10:00:00,70,20,2499,0.285714286,0
NBL,Power Yoga 10.00-11.00am,6/18/2018,10:00:00,70,21,2499,0.3,0
NBL,Power Yoga 10.00-11.00am,6/25/2018,10:00:00,70,22,2499,0.314285714,0
NBL,Power Yoga 10.15-11.15am,6/6/2018,10:15:00,60,20,2499,0.333333333,0
NBL,Power Yoga 10.15-11.15am,6/13/2018,10:15:00,60,2,2499,0.033333333,0
NBL,Power Yoga 10.15-11.15am,6/20/2018,10:15:00,60,29,2499,0.483333333,0
NBL,Power Yoga 10.15-11.15am,6/27/2018,10:15:00,60,13,2499,0.216666667,0
NBL,Pump  8.15-9.15pm,6/5/2018,20:15:00,60,22,2999,0.366666667,0
NBL,Pump  8.15-9.15pm,6/12/2018,20:15:00,60,16,2999,0.266666667,0
NBL,Pump  8.15-9.15pm,6/19/2018,20:15:00,60,13,2999,0.216666667,0
NBL,Pump  8.15-9.15pm,6/26/2018,20:15:00,60,9,2999,0.15,0
NBL,Purestretch 6.45-7.45pm,6/25/2018,18:45:00,70,19,999,0.271428571,0
NBL,Sh`Bam   6.30-7.30pm,6/1/2018,18:30:00,70,20,999,0.285714286,0
NBL,Sh`Bam   6.30-7.30pm,6/8/2018,18:30:00,70,26,999,0.371428571,0
NBL,Sh`Bam   6.30-7.30pm,6/15/2018,18:30:00,70,17,999,0.242857143,0
NBL,Sh`Bam   6.30-7.30pm,6/22/2018,18:30:00,70,19,999,0.271428571,0
NBL,Sh`Bam   6.30-7.30pm,6/29/2018,18:30:00,70,17,999,0.242857143,0
NBL,Sh`Bam  7.30-8.15pm,6/5/2018,19:30:00,70,35,999,0.5,0
NBL,Sh`Bam  7.30-8.15pm,6/12/2018,19:30:00,70,35,999,0.5,0
NBL,Sh`Bam  7.30-8.15pm,6/19/2018,19:30:00,70,23,999,0.328571429,0
NBL,Sh`Bam  7.30-8.15pm,6/26/2018,19:30:00,70,24,999,0.342857143,0
NBL,Sha`Bam  11.00-12.00pm,6/2/2018,11:00:00,70,15,999,0.214285714,0
NBL,Sha`Bam  11.00-12.00pm,6/9/2018,11:00:00,70,21,999,0.3,0
NBL,Sha`Bam  11.00-12.00pm,6/16/2018,11:00:00,70,9,999,0.128571429,0
NBL,Sha`Bam  11.00-12.00pm,6/23/2018,11:00:00,70,13,999,0.185714286,0
NBL,Sha`Bam  11.00-12.00pm,6/30/2018,11:00:00,70,11,999,0.157142857,0
NBL,Step Aerobics 5.45-6.30pm,6/5/2018,17:45:00,60,30,1999,0.5,0
NBL,Step Aerobics 5.45-6.30pm,6/12/2018,17:45:00,60,26,1999,0.433333333,0
NBL,Step Aerobics 5.45-6.30pm,6/19/2018,17:45:00,60,17,1999,0.283333333,0
NBL,Step Aerobics 5.45-6.30pm,6/26/2018,17:45:00,60,19,1999,0.316666667,0
NBL,Step Aerobics 10-11.00am,6/2/2018,10:00:00,60,24,1999,0.4,0
NBL,Step Aerobics 10-11.00am,6/9/2018,10:00:00,60,22,1999,0.366666667,0
NBL,Step Aerobics 10-11.00am,6/16/2018,10:00:00,60,15,1999,0.25,0
NBL,Step Aerobics 10-11.00am,6/23/2018,10:00:00,60,22,1999,0.366666667,0
NBL,Step Aerobics 10-11.00am,6/30/2018,10:00:00,60,9,1999,0.15,0
NBL,Strength&stretch1230-1330,6/6/2018,12:30:00,60,8,2999,0.133333333,0
NBL,Strength&stretch1230-1330,6/13/2018,12:30:00,60,6,2999,0.1,0
NBL,Strength&stretch1230-1330,6/20/2018,12:30:00,60,6,2999,0.1,0
